arxiv_id,title,published,updated,categories,abstract,pdf_url
2606.18463v1,Mixed-Precision Communication-Avoiding SGD for Generalized Linear Models on GPUs,2026-06-16T20:14:34Z,2026-06-16T20:14:34Z,cs.DC; cs.LG; math.NA; stat.ML,"Distributed stochastic gradient descent (SGD) is limited by communication rather than computation, since each iteration requires an AllReduce across processes. Communication-avoiding SGD (CA-SGD) amortizes communication over $s$ iterations by replacing $s$ consecutive AllReduces with a single AllReduce of an $sb\times sb$ Gram matrix, trading more computation and bandwidth for fewer synchronization points. Modern GPUs with matrix hardware and reduced-precision formats offset this by accelerating the Gram GEMM and shrinking BF16 traffic. We study mixed-precision CA-SGD for generalized linear models on NVIDIA GPUs. Our finite-precision analysis decomposes the local rounding error of one CA-SGD outer iteration into nine independent precision choices, depending on the hardware only through its low-precision unit roundoffs, so the resulting recipes transfer in principle across GPU generations. The recipe stores the input matrix and margin vector in low precision, computes the Gram matrix from low-precision inputs with high-precision accumulation, communicates it in high precision, and performs the inner recurrence and weight updates in high precision. On NERSC Perlmutter A100 GPUs, mixed-precision CA-SGD matches FP32 SGD loss within $0.5\%$ on logistic, linear, and Poisson problems and reaches $5.1$--$6.8\times$ speedup over FP32 SGD on epsilon, SUSY, HIGGS, synth, and Poisson-synth. Our software is available at https://doi.org/10.5281/zenodo.20448273",https://arxiv.org/pdf/2606.18463v1
2606.18462v1,Exact 6-cut rigidity and small-order superconnectivity for the 6-regular case of Dirac's k=4 problem,2026-06-16T20:12:05Z,2026-06-16T20:12:05Z,math.CO,"Dirac asked in 1970 whether for every k >= 4 there is a k-vertex-critical graph without critical edges; Jensen settled all k >= 5, and only k=4 remains open. Following Skottova and Steiner, call a graph G a (4,1)-graph if chi(G)=4, chi(G-v)=3 for every vertex v, and chi(G-e)=4 for every edge e; they proved delta(G) >= 6 and lambda(G) >= 6 for every (4,1)-graph and asked whether a 6-regular (4,1)-graph exists. We prove three results about this 6-regular case. Theorem A (computational): there is no 6-regular 4-vertex-critical graph on n <= 15 vertices, except for a unique graph (up to isomorphism) on n=13, whose 13 critical edges form a Hamilton cycle; hence any 6-regular (4,1)-graph has at least 16 vertices. Theorem B: in a 6-regular (4,1)-graph every 6-edge-cut is either the edge star of a vertex or has both shores of size at least 15; consequently every 6-regular (4,1)-graph on at most 29 vertices is super-6-edge-connected. Theorem C (all sizes): no shore of a nontrivial 6-edge-cut in a 6-regular (4,1)-graph induces a bipartite graph; more generally, a shore whose deficiency is concentrated on two vertices forces them to receive equal colours in every proper 3-colouring. The proof of Theorem B rests on an exact classification of the 3x3 cut matrices of 6-edge-cuts in (4,1)-graphs (exactly 21 matrices, five types up to row/column permutations) together with a boundary-shortfall lemma; the unique near-miss is K_{3,3,3} minus a rainbow 3-matching. Several supporting lemmas are machine-checked in Lean 4/Mathlib.",https://arxiv.org/pdf/2606.18462v1
2606.18458v1,Stable size-biasing and the positive scale-mixture order of generalized Gaussian laws,2026-06-16T20:04:47Z,2026-06-16T20:04:47Z,math.PR; math-ph,"Let $X_r\sim N_r(0,1)$ be the centered unit-scale generalized Gaussian random variable with density proportional to $\exp(-|x|^r/2)$. We prove that, for $p,q>0$, there exists a strictly positive random variable $V$, independent of $X_q$, such that $X_p\stackrel{d}{=}VX_q$ if and only if $p\le q$. Moreover, the law of $V$ is unique. For $p<q$, put $a=1/p$, $b=1/q$, and $α=b/a=p/q$. If $S_α$ is a positive $α$-stable random variable with Laplace transform $\mathbb{E}\exp(-uS_α)=\exp(-u^α)$, set $W_0=S_α^{-b}$, let $W$ be the $W_0$-size-biased version of $W_0$, and define $V_{p,q}=2^{a-b}W$. Then $X_p\stackrel{d}{=}V_{p,q}X_q$. For $p>q$, the required Mellin quotient, viewed as the candidate characteristic function of $\log V$, is unbounded by Stirling's formula, and hence cannot be a characteristic function. The factor laws form a multiplicative cocycle, $V_{p,r}\stackrel{d}{=}V_{p,q}V_{q,r}$, for $p\le q\le r$, where the factors on the right-hand side are independent copies. Thus the Mellin quotient isolated by Dytso, Bustin, Poor and Shamai is realized constructively throughout the $p<q$ branch. In particular, $Φ_{p,q}$ is positive definite exactly in the range $p\le q$, and the inverse Fourier--Mellin candidate density in the remaining $p<q$ branch is a genuine nonnegative probability density. The known Gaussian-base and bounded-parameter product cases are recovered as parts of a single positive scale-mixture classification.",https://arxiv.org/pdf/2606.18458v1
2606.18452v1,"Tropical WKB asymptotics of NRS coordinates for opers in $SU(2)$, $N_f=4$ theory",2026-06-16T20:00:36Z,2026-06-16T20:00:36Z,hep-th; math-ph,"We study the semiclassical limit of SL_2-opers on the four-punctured sphere in Nekrasov-Rosly-Shatashvili Darboux coordinates. Using exact Wentzel-Kramers-Brillouin (WKB) connection formulae, we express the trace coordinates of the corresponding SL_2(C) character variety as finite Laurent sums of Voros exponentials. Tropicalizing these formulae and the NRS relations gives a chamberwise integer affine linear system for the leading logarithms of the NRS coordinates. In chambers where this system is unimodular and the selected cycles form a primitive symplectic pair, the leading asymptotics agree, up to flavor-period shifts, with Seiberg-Witten periods of the N=2 SU(2) theory with N_f=4 fundamental hypermultiplets. We verify this mechanism in a sample chamber and in the weak-coupling degeneration. No global coordinate-independent recovery theorem is claimed; non-unimodular or degenerate chambers are treated as limitations of the chosen NRS chart. In the weak-coupling degeneration, we show that the NRS chart can be chosen compatibly with the plumbing limit so that the resulting chamber is unimodular and non-degenerate away from tropical walls.",https://arxiv.org/pdf/2606.18452v1
2606.18450v1,Flow kinematics for equatorial coupled surface and internal waves,2026-06-16T19:58:30Z,2026-06-16T19:58:30Z,math.AP; math.DS; physics.flu-dyn,"We study the propagation of coupled surface and internal equatorial internal waves. A model of two vertically stratified fluid layers with different constant densities is employed. Taking Coriolis forces into account, we derive explicit solutions to the linearized governing equations which assumes irrotational fluid motion in both layers separately, and further obtain the dispersion relation which determines the phase speeds of propagating surface and internal waves. We prove a result on solutions to the dispersion relations which greatly simplifies our subsequent analysis of the nonlinear dynamical systems which describe the motion of the fluid in the upper layer. Phase portraits for all possible streamlines in both fluid layers are presented, while furthermore a Lagrangian description of the fluid flow is obtained, and the particle trajectories of the fluid particles are determined.",https://arxiv.org/pdf/2606.18450v1
2606.18445v1,A spectral based coefficient of determination for the fit of an MA(q) model,2026-06-16T19:53:50Z,2026-06-16T19:53:50Z,math.ST; stat.ME,"We develop a spectral based coefficient of determination to measure how well the spectral density of a stationary process is represented by the class of MA($q$) models. Using periodogram-based estimators, we establish asymptotic normality, derive tests for the MA($q$) hypothesis, and construct procedures for determining the smallest order $q$ achieving a prescribed approximation quality.",https://arxiv.org/pdf/2606.18445v1
2606.18440v1,Algebraic Networks and Architectural Degenerations,2026-06-16T19:41:33Z,2026-06-16T19:41:33Z,math.AG,"We study the geometry of polynomial neural networks with monomial activation functions and no bias. We introduce a general framework of algebraic networks, together with their realization maps and associated affine neurovarieties. In this setting we define morphisms, subnetworks, symmetry groups and quotient parameter spaces and we discuss geometric notions of identifiability and reducibility. Our main goal is to relate the singularities of neurovarieties to degenerations of the underlying architecture. For fully connected networks, we define the architectural degeneracy locus as the locus of functions admitting a representation by parameters with a rank-deficient layer or an inactive hidden neuron. We prove that, for fully connected networks with non-increasing widths and scalar output, full parameters give smooth points of the corresponding neurovariety under explicit layerwise regularity assumptions. In particular, for these architectures, the singular locus is contained in the architectural degeneracy locus.",https://arxiv.org/pdf/2606.18440v1
2606.18438v1,Sequential Hiring of Contingent Workers Through Learning-Based Optimization,2026-06-16T19:40:49Z,2026-06-16T19:40:49Z,math.OC; cs.LG,"In this paper, we study a sequential workforce management problem in a contingent labor setting with uncertainty in both worker production and labor supply. A firm seeks to maximize cumulative profit by maintaining an active team of fixed size while learning worker productivity over time. We emphasize two critical operational frictions in this problem: replacing workers is costly, and workers may not be available immediately for hiring because of, for example, prior job commitments, scheduling constraints, or onboarding procedures. Thus, hiring decisions take effect only after a random delay. We formulate this problem as a stochastic multi-play bandit with costly switching and delayed actions, and develop a learning-based hiring policy, DR-UCB (DelayedReplacement-UCB), that makes replacement and hiring decisions sequentially through learning cycles. In each cycle, the policy uses real-time production data to determine when to initiate workforce changes and which workers to replace and hire. We show that the leading-order regret of the proposed policy matches its lower bound in its dependence on the time horizon. Our numerical experiments show that DR-UCB outperforms benchmark policies.",https://arxiv.org/pdf/2606.18438v1
2606.18434v1,The Mañé-Freire formula holds for magnetic flows,2026-06-16T19:34:47Z,2026-06-16T19:34:47Z,math.DS,"In this paper, we use the recently introduced notation and terminology for magnetic systems, which provide a natural framework for extending techniques and results from the theory of geodesic flows to magnetic flows. In this context, we prove a magnetic analogue of the classical Freire--Mañé theorem and obtain some applications. As a consequence, we show that for an energy level of a magnetic system without focal points, either the metric entropy is positive or the magnetic curvature is identically zero.",https://arxiv.org/pdf/2606.18434v1
2606.18433v1,On a class of reflected McKean-Vlasov Stochastic Differential Equations with jumps,2026-06-16T19:27:25Z,2026-06-16T19:27:25Z,math.PR,This paper investigates a class of reflected McKean-Vlasov Stochastic Differential Equations driven by both Brownian motion and a compensated Poisson random measure. We establish the existence and uniqueness of solutions and provide moments estimates for the state processes.,https://arxiv.org/pdf/2606.18433v1
2606.18414v1,"Analogues of Sylow's first theorem, Cauchy's theorem, and Hall's theorem for skew braces",2026-06-16T19:09:43Z,2026-06-16T19:09:43Z,math.GR,"We establish an unconditional analogue of Sylow's first theorem for finite skew braces, and deduce an analogue of Cauchy's theorem. We also prove an analogue of the existence part of Hall's theorem for finite skew braces with soluble additive and multiplicative groups.",https://arxiv.org/pdf/2606.18414v1
2606.18411v1,Numerically Stable Cholesky-QR on GPU via Mixed-Precision Randomized Preconditioning,2026-06-16T19:04:53Z,2026-06-16T19:04:53Z,math.NA,"Cholesky-QR is among the fastest algorithms for computing the thin QR factorization of tall-and-skinny matrices on GPUs, relying entirely on BLAS-3 operations. However, it is numerically unstable: forming the Gram matrix squares the condition number, causing breakdown when $κ_2(\boldsymbol{A}) \gtrsim 10^8$. We present MRCQR (Mixed-Precision Randomized Cholesky-QR), a stable GPU algorithm that addresses this limitation. MRCQR uses a subsampled randomized trigonometric transform to construct a preconditioner $\boldsymbol{R}_s$ that reduces $κ_2(\boldsymbol{A}\boldsymbol{R}_s^{-1})$ to near unity with high probability, then applies Cholesky-QR in double precision to the preconditioned matrix. The key insight -- supported by perturbation analysis -- is that the preconditioner requires far less accuracy than the final result: single (FP32) precision suffices when $κ_2(\boldsymbol{A}) \lesssim 10^8$, and half (FP16) when $κ_2(\boldsymbol{A}) \lesssim 10^4$. MRCQR produces an explicit orthogonal factor $\widehat{\boldsymbol{Q}}$ satisfying $\|\boldsymbol{I} - \widehat{\boldsymbol{Q}}^\top\widehat{\boldsymbol{Q}}\|_2 = \cal O(\mathbf{u})$ ($\mathbf{u} \approx 10^{-16}$, double-precision unit roundoff) for condition numbers up to $10^{16}$, far beyond the $10^8$ limit of CholQR2. Experiments on an NVIDIA H100 GPU show that MRCQR (FP16) outperforms rand-cholQR by $1.4$--$1.8\times$ across all tested column counts and is $1.8$--$13.5\times$ faster than cuSOLVER geqrf, while the FP16 sketch (used when $κ_2(\boldsymbol{A}) \lesssim 10^4$) is $2\times$ cheaper than FP64 at no accuracy cost.",https://arxiv.org/pdf/2606.18411v1
2606.18407v1,Determining the unbounded potential in the two-dimensional Schrödinger equation from Cauchy data,2026-06-16T19:00:16Z,2026-06-16T19:00:16Z,math.AP,We prove a uniqueness result for determining an unbounded potential in the two-dimensional Schrödinger equation using the corresponding Dirichlet-to-Neumann map. Our proof relies on a specific Carleman inequality. We also provide a quantitative version of the uniqueness result.,https://arxiv.org/pdf/2606.18407v1
2606.18404v1,Two-level convergence of Algebraic Multigrid with Overlapping Smoothers and Spectral Coarse Grids,2026-06-16T18:52:29Z,2026-06-16T18:52:29Z,math.NA,"We recently developed the least-squares algebraic-multigrid domain-decomposition (LS-AMG-DD) solver as an algebraic multilevel method for sparse symmetric positive definite matrices that admit a Gram representation \(A=G^{\top}G\) \cite{southworth2026lsamgdd}. Many problem classes admit such structure, including many conforming finite-element discretizations. The solver constructs coarse spaces from local eigenproblems on nonoverlapping, algebraic aggregates and uses Schwarz-type smoothers on the induced overlapping subdomains. This paper develops a novel two-level convergence theory for this solver. Our theory shows that the solver's coarse space satisfies a weak approximation property in a norm induced by an aggregate-wise block-Jacobi smoother, and moreover, that the corresponding approximation constant is bounded by a user-controlled local spectral cutoff threshold. We combine this approximation property with standard sharp theory for multiplicative two-level cycles. The resulting two-level bound is cleanly factored by the cutoff threshold and a smoother norm-comparison constant; we derive explicit bounds for this constant for block Jacobi and overlapping additive Schwarz smoothers. We also develop a new convergence bound for additive Schwarz methods in terms of a trivially computable constant that is bounded above by the coloring constant. Numerical experiments on scalar \(H^1\), vector \(H(\operatorname{div})\), and vector \(H(\operatorname{curl})\) finite-element problems provide supporting evidence for the theory, including evidence for the solver's insensitivity to mesh refinement and polynomial degree.",https://arxiv.org/pdf/2606.18404v1
2606.18387v1,A Pascal-type construction of the Segre cubic and the Cremona--Richmond configuration,2026-06-16T18:33:00Z,2026-06-16T18:33:00Z,math.AG; math.AC,"We present a Pascal-type residual construction in P^4. Starting from two quadruples of hyperplanes whose four diagonal intersection planes lie in a hyperplane, we show that the twelve residual planes lie on a cubic threefold. In the general case this cubic is the Segre cubic, and the construction recovers its fifteen planes and the associated Cremona--Richmond configuration. We also exhibit a point-line realization of this configuration in P^4 and show that it gives a (5,3)-geprofi set.",https://arxiv.org/pdf/2606.18387v1
2606.18378v1,Inferential Models: The Power of Auxiliary Variables for Reasoning with Scientific Uncertainty,2026-06-16T18:25:59Z,2026-06-16T18:25:59Z,math.ST,"A central challenge in scientific inference is to produce uncertainty assessments that are both situation-specific and frequency-calibrated. This article examines inferential models (IMs) as a framework for prior-free probabilistic reasoning with scientific uncertainty. The central IM idea is to view the auxiliary variables in a sampling model as the source of model-based uncertainty. R. A. Fisher's fiducial inference transfers auxiliary randomness to the parameter space before applying probability calculus; IMs instead predict the unobserved auxiliary value with calibrated predictive random sets (PRSs) and transfer the resulting plausibility statements only afterward. This change in order yields valid uncertainty assessments and clarifies the relations among Fisherian fiducial reasoning, Neymanian confidence theory, Dempster-Shafer belief functions, generalized fiducial inference, and IMs. By comparing IMs with objective-prior Bayesian inference, the article argues that E. T. Jaynes' logic-of-science ambition can be continued without forcing all scientific uncertainty into a precise prior distribution because calibrated imprecision is often essential. Finally, the article suggests that a differential-geometric theory of IMs may be within reach, offering a possible route to foundational questions traditionally framed in terms of the likelihood principle.",https://arxiv.org/pdf/2606.18378v1
2606.18376v1,"Interval hypergraphic polytopes (or deformed associahedra), Tamari interval posets, and weeping willows",2026-06-16T18:23:57Z,2026-06-16T18:23:57Z,math.CO,"For a hypergraph $\mathbb{H}$ on $[n]$, the hypergraphic polytope $\triangle_{\mathbb{H}}$ is the Minkowski sum of the standard simplices $\triangle_H$ for all $H \in \mathbb{H}$. We focus here on interval hypergraphs, where all hyperedges are intervals of $[n]$. They are precisely the deformations of Loday's associahedron. Their vertex posets are Tamari interval posets, and we describe which Tamari interval poset appears as a vertex poset in which interval hypergraphic polytope. We also characterize the interval hypergraphs $\mathbb{I}$ for which the hypergraphic polytope $\triangle_\mathbb{I}$ is simple, and we study their vertex posets, which we call weeping willows.",https://arxiv.org/pdf/2606.18376v1
2606.18369v1,Amenable traces and the joint numerical radius,2026-06-16T18:17:10Z,2026-06-16T18:17:10Z,math.OA; math.FA,"We provide necessary and sufficient characterizations of the existence of an amenable trace on a C$^*$-algebra in terms of the joint free numerical radius of tuples of unitaries, isometries, and partial isometries in the algebra. We apply these results to obtain new obstructions to various lifting properties.",https://arxiv.org/pdf/2606.18369v1
2606.18359v1,"Time and Frequency domain analysis of Love waves generated by Gaussian, Ricker and double couple seismic sources in a memory dependent fractured poroviscoelastic layer on a heterogeneous viscoelastic half-space",2026-06-16T18:06:15Z,2026-06-16T18:06:15Z,math.DS; math-ph,"The present study develops a detailed theoretical and mathematical formulation to analyze the time and frequency domain propagation characteristics of Love waves in a stratified fractured poroviscoelastic continuum.The top stratum is modeled as a fractured poroviscoelastic material,whereas the lower semi infinite region exhibits heterogeneity and a gradual transition from viscoelastic behavior near the interface to purely elastic response at greater depths.Fractional order constitutive relations are incorporated to capture the memory-dependent mechanical behavior of the medium using Riemann Liouville fractional derivatives. Three distributed source models, namely Gaussian, Ricker and double-couple sources, are considered. To the best of our knowledge, the mathematical formulation of these distributed sources within the present framework has not been established in earlier studies, where the excitation is typically modeled using an idealized point source. By applying Fourier transform techniques in conjunction with Greens function methodology, the complex dispersion relation is obtained. Since the resulting dispersion equation yields complex roots, a hybrid Newton Raphson iterative algorithm is employedto compute these roots efficiently. Synthetic seismograms are generated to verify that the obtained solutions remain physically consistent and meaningful. Numerical simulations are then performed to investigate the effects of heterogeneity, fractional viscoelasticity and porosity on wave propagation characteristics, thereby identifying the parameters that exert the most significant influence on the system response. Furthermore, to examine the structural implications of the propagated waves, a single degree of freedom SDOF oscillator model is employed to evaluate the surface response corresponding to different types of seismic sources.",https://arxiv.org/pdf/2606.18359v1
2606.18357v1,Irreducible symplectic varieties via K3-del Pezzo double covers,2026-06-16T18:04:53Z,2026-06-16T18:04:53Z,math.AG,"We construct a series of irreducible symplectic varieties of dimension $2n$, for $2\leq n\leq 10$, with second Betti numbers $16\leq b_2\leq 24$. They arise as non-trivial terminalisations of finite symplectic quotients of Beauville-Mukai systems on very general K3-del Pezzo double covers.",https://arxiv.org/pdf/2606.18357v1
2606.18345v1,Exponentiation of higher-point and higher-genus Virasoro conformal blocks in the semiclassical limit,2026-06-16T18:00:02Z,2026-06-16T18:00:02Z,hep-th; math-ph,"A long-standing conjecture claims that Virasoro conformal blocks exponentiate in the semiclassical limit $c \to \infty$ with $h/c$ finite. However, this has been proven only for four-point blocks on the sphere and one-point blocks on the torus. Here we extend the proof to general conformal blocks for higher-point functions and higher-genus backgrounds in arbitrary channels. The statement is to be understood at the level of a formal power series. Our proof builds upon a novel extension of the oscillator method for the computation of conformal blocks to cases where three internal lines meet at a vertex. This extension also gives a new constructive method to compute global conformal blocks in 2d CFTs at general genus.",https://arxiv.org/pdf/2606.18345v1
2606.18331v1,Meromorphic amplitudes from 3-dimensional supersymmetry,2026-06-16T18:00:00Z,2026-06-16T18:00:00Z,hep-th; hep-ph; math.QA,"We establish a new connection between supersymmetric theories and scattering amplitudes. We show that the Coon amplitude coincides with the 3d $\mathcal{N}=2$ half-index of the XYZ model with nontrivial boundary conditions. Our 3d theory, intrinsically defined in the UV, flows to a sigma model in the IR whose partition function is the Veneziano amplitude. Crossing symmetry is realized as a consequence of 3d $\mathcal{N}=2$ mirror symmetry between XYZ and SQED. We use this correspondence to construct a meromorphic modification of the Coon amplitude by promoting the long-standing dressing factor $\mathfrak{q}^{ST}$ responsible for a branch cut to an elliptic completion thereof. This illustrates that one does not have to give up single-valuedness to achieve positivity at the physical poles.",https://arxiv.org/pdf/2606.18331v1
2606.18245v1,Derived functors and Hilbert polynomials over Gorenstein rings,2026-06-16T17:59:03Z,2026-06-16T17:59:03Z,math.AC,"Let $(A,\mathfrak{m},k)$ be a Gorenstein ring of dimension $d\ge 1$, $N$ a perfect module of dimension $t\ge 1$ and $I$ an ideal of definition of $N$. For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",https://arxiv.org/pdf/2606.18245v1
2606.18238v1,"Exceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities",2026-06-16T17:58:07Z,2026-06-16T17:58:07Z,math.AG,"We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\cong \operatorname{Bl}8\mathbb F_3$, and therefore the canonical stack $\mathcal X_{10}$ has a full exceptional collection of length $13$. We also discuss the singular coarse category through the approach of Karmazyn--Kuznetsov--Shinder.",https://arxiv.org/pdf/2606.18238v1
2606.18234v1,On zero-sum problems of two new types,2026-06-16T17:56:29Z,2026-06-16T17:56:29Z,math.NT; math.CO,"In this paper, we mainly investigate zero-sum problems over $\mathbb Z/n\mathbb Z$ (with $n>1$) of two new types. Let $s_1(n)$ (resp. $t_1(n)$) be the least positive integer $k$ such that for any integers $a_1,\ldots,a_k$ not divisible by $n$ (resp., relatively prime to $n$), there is an $I\subseteq\{1,\ldots,k\}$ with $|I|=n$ for which the sum $\sum_{i\in I}a_i$ is divisible by $n$ but not divisible by $n^2$. For $n\geqslant 4$, we prove that $2n+1\leqslant s_1(n)\leqslant n^2-2n+2$ and $2n-(-1)^n\leqslant t_1(n)\leqslant (n-1)\varphi(n)+1$. We conjecture that $s_1(n)=2n+1$ and $t_1(n)=2n-(-1)^n$ for any integer $n>2$.",https://arxiv.org/pdf/2606.18234v1
2606.18221v1,LGNO: A Local-Global Neural Operator for Hyperbolic Conservation Laws,2026-06-16T17:49:09Z,2026-06-16T17:49:09Z,math.NA,"Solutions of hyperbolic conservation laws exhibit both smooth structures across large scales and sharp localized features such as shocks and contact discontinuities, making them difficult to approximate accurately with existing neural operators. The Fourier Neural Operator (FNO) captures long-range interactions well but tends to smear localized structures through excessive numerical dissipation. To address this, we propose a Local-Global Neural Operator (LGNO) that learns a one-step discrete flow map by combining a global FNO branch for representing smooth dynamics at large scales with a local multiresolution branch for enhancing localized discontinuities and nonsmooth features. The model is trained with a one-step loss that combines a physical space prediction term and a spectral penalty on high frequencies to suppress spurious oscillations near steep fronts. On a large collection of benchmarks in one and two dimensions, LGNO consistently outperforms FNO baselines with matched parameter counts, reducing one-step errors by factors of 2-5 and remaining significantly more accurate over long autoregressive rollouts. Most strikingly, although it is trained only on short-time data from a high-order WENO-Z scheme, the long-time rollout of LGNO on a coarse $256^2$ grid exhibits lower numerical dissipation than the same WENO-Z scheme run on a finer $512^2$ grid, while being orders of magnitude cheaper to evaluate. These results suggest that, with an appropriate architecture and training objective, learned operators can effectively learn discrete flow maps. They further suggest that such learned operators have the potential to control long-time numerical dissipation better than the conventional shock-capturing schemes that generate the training data.",https://arxiv.org/pdf/2606.18221v1
2606.18218v1,Finite-Time Queue Peak Laws in Stochastic Networks: Logarithmic Scaling After Geometric Thresholds,2026-06-16T17:47:47Z,2026-06-16T17:47:47Z,math.PR; cs.LG; eess.SY; math.OC; stat.ML,"We study finite-horizon queue peaks in generalized switches, a standard stochastic-network model in which many queues share constrained service resources. Arrivals may be dependent, time-varying, and adapted to the past; the standing load condition is uniform interior slack, meaning the conditional mean arrival vector stays in a fixed contraction of the capacity region. We show that this slack reshapes the finite-time peak law for drift-minimizing scheduling policies such as MaxWeight. The square-root envelope that is sharp without slack persists only up to a geometry-dependent threshold; beyond that threshold, the running maximum grows only logarithmically with the horizon, both with high probability and in expectation. The mechanism is self-normalization: in the current queue direction, the projected fluctuation scale is normalized by the stabilizing drift scale. This removes capacity geometry from the logarithmic coefficient, while geometry remains in the threshold. Matching lower bounds show that both the logarithmic term and a geometric threshold are unavoidable. When finite-time state-space collapse is available, the threshold can be sharpened using local bottleneck geometry. For generalized input-queued switches, we obtain finite-time peak bounds with tight logarithmic coefficients. Simulations illustrate the two-phase envelope, local geometric refinements, and variance-sensitive improvements predicted by the theory.",https://arxiv.org/pdf/2606.18218v1
2606.18217v1,Non-distributive lattices of thick tensor-ideals via trivial extensions,2026-06-16T17:47:08Z,2026-06-16T17:47:08Z,math.CT,We construct non-rigid tensor-triangulated categories with non-distributive lattice of thick tensor-ideals.,https://arxiv.org/pdf/2606.18217v1
2606.18214v1,Time and Killed Resolvents in Reflected Optimal Stopping with a Max Payoff,2026-06-16T17:44:18Z,2026-06-16T17:44:18Z,math.AP; math.PR,"We study infinite-horizon optimal stopping for normally reflected two-dimensional diffusions in the positive quadrant with max payoff \(G(x_1,x_2)=x_1\veeαx_2\). The non-smooth payoff produces a singular stopping-gain measure on the kink set \(Δ=\{x_1=αx_2\}\). We prove $\displaystyle Γ^Δ(dx) = -\frac{n^\top a(x)n}{2\sqrt{1+α^2}}\,σ_Δ(dx)$, with $n=(1,-α)$, so the diagonal component is non-positive and strictly negative under local ellipticity. This implies that every interior kink point lies in the continuation region. We further show that the correct value representation uses the resolvent killed at first entry into the stopping set, $\displaystyle V=G-R_r^{\mathcal C}Γ$, and give a closed-form reflected Brownian counter-example showing that the unrestricted reflected resolvent is generally wrong. A reflected Brownian benchmark and numerical experiments illustrate the local-time, resolvent-gap, and diagonal-avoidance mechanisms.",https://arxiv.org/pdf/2606.18214v1
2606.18212v1,Inverse problems for a nonlinear dynamical Schrödinger operator with magnetic potential,2026-06-16T17:41:15Z,2026-06-16T17:41:15Z,math.AP,"We study two inverse problems for a nonlinear dynamical Schrödinger operator with magnetic and electric potentials. Under suitable analyticity assumptions, we show that the Dirichlet-to-Neumann map uniquely determines time-dependent magnetic and electric potentials. We establish the uniqueness of these potentials from both full data and partial data. In particular, for the partial data problem, the desired uniqueness is established by assuming that the potentials are known near the boundary, and the Neumann data is measured on arbitrarily small open subsets of the boundary. In addition, we establish the well-posedness of the forward problem, where we obtain the optimal Sobolev regularity for solutions.",https://arxiv.org/pdf/2606.18212v1
2606.18211v1,The Absorption Theorem for the Beltrami-Vekua Normal Form,2026-06-16T17:40:46Z,2026-06-16T17:40:46Z,math.CV; math.AP,"The Beltrami-Vekua normal form assigns to every smooth first-order real planar elliptic system a complex equation $w_{\bar z}-μw_z+\mathcal{A}w+\mathcal{B}\bar w=\mathcal{F}$ by an explicit pipeline. A companion paper showed that the density $Θ=|\mathcal{B}|^2/(1-|μ|^2)\,dx\,dy$ and its total mass are invariants under multiplicative gauges $w\mapstoφw$ and orientation-preserving diffeomorphisms. The real system carries a larger symmetry: its unknowns may be recombined by any pointwise invertible real-linear substitution $w=\varphi v'+ψ\bar v'$, the complex gauges being the case $ψ\equiv0$. We prove the absorption theorem: re-normalizing through the pipeline after any such substitution returns to the gauge orbit of the original equation, with a universal explicit gauge $\tilde\varphi=-iλ/(\varphi-ψ)$, where $λ$ is the spectral root of the structure polynomial.",https://arxiv.org/pdf/2606.18211v1
2606.18207v1,From the Cherlin-Zilber Conjecture via sharply $2$-transitive groups to the Burnside problem,2026-06-16T17:36:39Z,2026-06-16T17:36:39Z,math.LO,"We review the current state of the Cherlin-Zilber Algebraicity Conjecture on simple groups of finite Morley rank, which states that every such group is the group of $K$-rational points of an algebraic group for some algebraically closed field $K$. We will explain the relevance of sharply 2-transitive groups as a potential source of counterexamples and how the Burnside problem necessarily comes into the picture.",https://arxiv.org/pdf/2606.18207v1
